article,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Seznam_dílů_seriálu_Specialisté,975,1675209600000,5418,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Whitney_Houston,976,1675209600000,5416,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Václav_Hrabě,977,1675209600000,5401,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Schengenský_prostor,978,1675209600000,5396,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Časové_pásmo,979,1675209600000,5395,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Pompeje,980,1675209600000,5394,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
ADD,981,1675209600000,5393,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Nigérie,982,1675209600000,5392,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Kalendářní_měsíc,983,1675209600000,5386,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Tereza_Kostková,984,1675209600000,5385,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Mongolsko,985,1675209600000,5380,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Linda_Rybová,986,1675209600000,5377,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Kateřina_Konečná,987,1675209600000,5377,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Kolumbie,988,1675209600000,5376,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Metafora,989,1675209600000,5376,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Viktor_Preiss,990,1675209600000,5375,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
1984_(román),991,1675209600000,5375,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Mezopotámie,992,1675209600000,5369,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Pochva,993,1675209600000,5368,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Jana_Boušková_(herečka),994,1675209600000,5363,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
General_Dynamics_F-16_Fighting_Falcon,995,1675209600000,5362,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Antoine_de_Saint-Exupéry,996,1675209600000,5358,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Zmizení_Madeleine_McCannové,997,1675209600000,5357,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Patricie_Fuxová,998,1675209600000,5352,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Mirai_Navrátil,999,1675209600000,5346,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
Ewa_Farna,1000,1675209600000,5343,2023-02-01T00:00:00.000Z,2023-02-01T00:00:00.000Z,2023-03-01T00:00:00.000Z
